; Sample Rate 11025
; Channels 1
               0   -9.1552734e-05 
   9.0702948e-05    3.0517578e-05 
    0.0001814059    3.0517578e-05 
   0.00027210884   -6.1035156e-05 
   0.00036281179    9.1552734e-05 
   0.00045351474   -9.1552734e-05 
   0.00054421769    6.1035156e-05 
   0.00063492063   -6.1035156e-05 
   0.00072562358    3.0517578e-05 
   0.00081632653                0 
   0.00090702948    3.0517578e-05 
   0.00099773243   -3.0517578e-05 
    0.0010884354                0 
    0.0011791383   -3.0517578e-05 
    0.0012698413    6.1035156e-05 
    0.0013605442   -6.1035156e-05 
    0.0014512472    6.1035156e-05 
    0.0015419501   -6.1035156e-05 
    0.0016326531    6.1035156e-05 
     0.001723356   -6.1035156e-05 
     0.001814059    6.1035156e-05 
    0.0019047619   -6.1035156e-05 
    0.0019954649    3.0517578e-05 
    0.0020861678                0 
    0.0021768707                0 
    0.0022675737                0 
    0.0023582766                0 
    0.0024489796                0 
    0.0025396825                0 
    0.0026303855                0 
    0.0027210884                0 
    0.0028117914                0 
    0.0029024943                0 
    0.0029931973    3.0517578e-05 
    0.0030839002   -9.1552734e-05 
    0.0031746032    0.00012207031 
    0.0032653061   -0.00012207031 
    0.0033560091    9.1552734e-05 
     0.003446712   -3.0517578e-05 
     0.003537415   -3.0517578e-05 
    0.0036281179    6.1035156e-05 
    0.0037188209   -6.1035156e-05 
    0.0038095238    3.0517578e-05 
    0.0039002268    3.0517578e-05 
    0.0039909297   -6.1035156e-05 
    0.0040816327    6.1035156e-05 
    0.0041723356   -6.1035156e-05 
    0.0042630385    6.1035156e-05 
    0.0043537415   -3.0517578e-05 
    0.0044444444                0 
    0.0045351474                0 
    0.0046258503   -3.0517578e-05 
    0.0047165533    6.1035156e-05 
    0.0048072562   -6.1035156e-05 
    0.0048979592    3.0517578e-05 
    0.0049886621                0 
    0.0050793651   -3.0517578e-05 
     0.005170068    3.0517578e-05 
     0.005260771   -3.0517578e-05 
    0.0053514739                0 
    0.0054421769    6.1035156e-05 
    0.0055328798   -9.1552734e-05 
    0.0056235828    9.1552734e-05 
    0.0057142857   -9.1552734e-05 
    0.0058049887    6.1035156e-05 
    0.0058956916                0 
    0.0059863946   -6.1035156e-05 
    0.0060770975    9.1552734e-05 
    0.0061678005   -9.1552734e-05 
    0.0062585034    6.1035156e-05 
    0.0063492063   -3.0517578e-05 
    0.0064399093    3.0517578e-05 
    0.0065306122   -6.1035156e-05 
    0.0066213152    6.1035156e-05 
    0.0067120181   -3.0517578e-05 
    0.0068027211                0 
     0.006893424    3.0517578e-05 
     0.006984127   -3.0517578e-05 
    0.0070748299   -3.0517578e-05 
    0.0071655329    9.1552734e-05 
    0.0072562358   -9.1552734e-05 
    0.0073469388    3.0517578e-05 
    0.0074376417                0 
    0.0075283447                0 
    0.0076190476   -3.0517578e-05 
    0.0077097506    6.1035156e-05 
    0.0078004535   -9.1552734e-05 
    0.0078911565    9.1552734e-05 
    0.0079818594   -9.1552734e-05 
    0.0080725624    9.1552734e-05 
    0.0081632653   -9.1552734e-05 
    0.0082539683    9.1552734e-05 
    0.0083446712   -6.1035156e-05 
    0.0084353741    3.0517578e-05 
    0.0085260771                0 
      0.00861678   -3.0517578e-05 
     0.008707483    6.1035156e-05 
    0.0087981859   -6.1035156e-05 
    0.0088888889    3.0517578e-05 
    0.0089795918                0 
    0.0090702948                0 
    0.0091609977                0 
    0.0092517007                0 
    0.0093424036                0 
    0.0094331066                0 
    0.0095238095                0 
    0.0096145125    3.0517578e-05 
    0.0097052154   -9.1552734e-05 
    0.0097959184    0.00012207031 
    0.0098866213   -0.00012207031 
    0.0099773243    0.00012207031 
     0.010068027   -9.1552734e-05 
      0.01015873    6.1035156e-05 
     0.010249433   -6.1035156e-05 
     0.010340136    6.1035156e-05 
     0.010430839   -6.1035156e-05 
     0.010521542    9.1552734e-05 
     0.010612245   -9.1552734e-05 
     0.010702948    6.1035156e-05 
     0.010793651   -3.0517578e-05 
     0.010884354                0 
     0.010975057    3.0517578e-05 
      0.01106576   -6.1035156e-05 
     0.011156463    6.1035156e-05 
     0.011247166   -6.1035156e-05 
     0.011337868    9.1552734e-05 
     0.011428571   -9.1552734e-05 
     0.011519274    6.1035156e-05 
     0.011609977   -6.1035156e-05 
      0.01170068    6.1035156e-05 
     0.011791383   -6.1035156e-05 
     0.011882086    6.1035156e-05 
     0.011972789   -3.0517578e-05 
     0.012063492    3.0517578e-05 
     0.012154195   -6.1035156e-05 
     0.012244898    6.1035156e-05 
     0.012335601   -6.1035156e-05 
     0.012426304    6.1035156e-05 
     0.012517007   -3.0517578e-05 
      0.01260771                0 
     0.012698413    3.0517578e-05 
     0.012789116   -6.1035156e-05 
     0.012879819    9.1552734e-05 
     0.012970522   -9.1552734e-05 
     0.013061224    6.1035156e-05 
     0.013151927   -3.0517578e-05 
      0.01324263                0 
     0.013333333    6.1035156e-05 
     0.013424036   -6.1035156e-05 
     0.013514739    3.0517578e-05 
     0.013605442   -6.1035156e-05 
     0.013696145    9.1552734e-05 
     0.013786848   -9.1552734e-05 
     0.013877551    9.1552734e-05 
     0.013968254   -9.1552734e-05 
     0.014058957    6.1035156e-05 
      0.01414966   -3.0517578e-05 
     0.014240363                0 
     0.014331066    3.0517578e-05 
     0.014421769   -6.1035156e-05 
     0.014512472    6.1035156e-05 
     0.014603175   -3.0517578e-05 
     0.014693878                0 
      0.01478458    3.0517578e-05 
     0.014875283   -3.0517578e-05 
     0.014965986                0 
     0.015056689                0 
     0.015147392    3.0517578e-05 
     0.015238095   -3.0517578e-05 
     0.015328798                0 
     0.015419501    3.0517578e-05 
     0.015510204   -6.1035156e-05 
     0.015600907    6.1035156e-05 
      0.01569161                0 
     0.015782313   -6.1035156e-05 
     0.015873016    9.1552734e-05 
     0.015963719   -9.1552734e-05 
     0.016054422    9.1552734e-05 
     0.016145125   -9.1552734e-05 
     0.016235828    9.1552734e-05 
     0.016326531   -9.1552734e-05 
     0.016417234    9.1552734e-05 
     0.016507937   -6.1035156e-05 
     0.016598639    3.0517578e-05 
     0.016689342                0 
     0.016780045   -6.1035156e-05 
     0.016870748    9.1552734e-05 
     0.016961451   -9.1552734e-05 
     0.017052154    0.00012207031 
     0.017142857   -9.1552734e-05 
      0.01723356                0 
     0.017324263    6.1035156e-05 
     0.017414966   -9.1552734e-05 
     0.017505669    0.00012207031 
     0.017596372   -0.00012207031 
     0.017687075    9.1552734e-05 
     0.017777778   -6.1035156e-05 
     0.017868481    3.0517578e-05 
     0.017959184    3.0517578e-05 
     0.018049887   -9.1552734e-05 
      0.01814059    9.1552734e-05 
     0.018231293   -6.1035156e-05 
     0.018321995                0 
     0.018412698    6.1035156e-05 
     0.018503401   -6.1035156e-05 
