; Sample Rate 11025
; Channels 1
               0    6.1035156e-05 
   9.0702948e-05   -3.0517578e-05 
    0.0001814059                0 
   0.00027210884                0 
   0.00036281179    3.0517578e-05 
   0.00045351474   -6.1035156e-05 
   0.00054421769    9.1552734e-05 
   0.00063492063   -9.1552734e-05 
   0.00072562358    6.1035156e-05 
   0.00081632653   -3.0517578e-05 
   0.00090702948                0 
   0.00099773243                0 
    0.0010884354    3.0517578e-05 
    0.0011791383   -3.0517578e-05 
    0.0012698413                0 
    0.0013605442   -3.0517578e-05 
    0.0014512472    6.1035156e-05 
    0.0015419501   -6.1035156e-05 
    0.0016326531    9.1552734e-05 
     0.001723356   -0.00012207031 
     0.001814059    9.1552734e-05 
    0.0019047619   -3.0517578e-05 
    0.0019954649                0 
    0.0020861678                0 
    0.0021768707                0 
    0.0022675737                0 
    0.0023582766                0 
    0.0024489796    3.0517578e-05 
    0.0025396825   -6.1035156e-05 
    0.0026303855    6.1035156e-05 
    0.0027210884   -6.1035156e-05 
    0.0028117914    3.0517578e-05 
    0.0029024943                0 
    0.0029931973                0 
    0.0030839002                0 
    0.0031746032                0 
    0.0032653061                0 
    0.0033560091    3.0517578e-05 
     0.003446712   -6.1035156e-05 
     0.003537415    6.1035156e-05 
    0.0036281179   -6.1035156e-05 
    0.0037188209    6.1035156e-05 
    0.0038095238   -3.0517578e-05 
    0.0039002268                0 
    0.0039909297    3.0517578e-05 
    0.0040816327   -6.1035156e-05 
    0.0041723356    6.1035156e-05 
    0.0042630385   -6.1035156e-05 
    0.0043537415    6.1035156e-05 
    0.0044444444   -3.0517578e-05 
    0.0045351474                0 
    0.0046258503    3.0517578e-05 
    0.0047165533   -6.1035156e-05 
    0.0048072562    6.1035156e-05 
    0.0048979592   -6.1035156e-05 
    0.0049886621    6.1035156e-05 
    0.0050793651   -3.0517578e-05 
     0.005170068                0 
     0.005260771                0 
    0.0053514739   -3.0517578e-05 
    0.0054421769    6.1035156e-05 
    0.0055328798   -6.1035156e-05 
    0.0056235828    6.1035156e-05 
    0.0057142857   -3.0517578e-05 
    0.0058049887                0 
    0.0058956916                0 
    0.0059863946                0 
    0.0060770975                0 
    0.0061678005    3.0517578e-05 
